Inumber,Course,Professor,Type,Class,StudentType,duration,Date,Status
9467684,MATH 330,Gregory L. Cameron,OneToOne,Junior,OnCampus,60,1/31/2018 15:00,Cancelled
13064188,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,60,1/11/2018 11:24,Attended
9467684,MATH 330,Gregory L. Cameron,OneToOne,Junior,OnCampus,60,1/30/2018 18:00,Cancelled
9467684,MATH 330,Gregory L. Cameron,OneToOne,Junior,OnCampus,60,1/30/2018 17:00,Cancelled
13064188,,,DropIn,Freshman,OnCampus,2.3,1/11/2018 11:18,Attended
9467684,MATH 330,Gregory L. Cameron,OneToOne,Junior,OnCampus,60,1/26/2018 17:00,Cancelled
13637302,FDMAT112,Heidi Jean Turner,DropIn,Sophomore,OnCampus,60,3/5/2018 13:12,Check In
9467684,MATH 330,Gregory L. Cameron,OneToOne,Junior,OnCampus,60,1/23/2018 18:00,Cancelled
9467684,MATH 330,Gregory L. Cameron,OneToOne,Junior,OnCampus,60,1/23/2018 17:00,Cancelled
13637302,FDMAT112,Heidi Jean Turner,DropIn,Sophomore,OnCampus,60,2/1/2018 14:39,Attended
14431359,MATH 242,Susan Marla Orme,DropIn,Senior,OnCampus,3.47,3/28/2018 19:22,Attended
14431359,MATH 242,Susan Marla Orme,DropIn,Senior,OnCampus,60,2/28/2018 18:02,Attended
9467684,MATH 330,Gregory L. Cameron,OneToOne,Junior,OnCampus,60,1/19/2018 17:00,Cancelled
14431359,MATH 241,Susan Marla Orme,DropIn,Senior,OnCampus,60.61,2/6/2018 18:44,Attended
15607654,FDMAT108,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,168.61,1/29/2018 12:40,Attended
16006644,FDMAT108,Thomas James Paskett,DropIn,Sophomore,OnCampus,60,3/2/2018 11:35,Check In
16601506,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,19.74,3/23/2018 13:11,Attended
16601506,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,25.93,3/16/2018 13:19,Attended
16601506,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,23.9,3/7/2018 13:13,Attended
16601506,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,22.31,3/5/2018 13:04,Attended
16601506,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,38.2,3/2/2018 12:35,Attended
10833698,MATH 221B,Larry D Esplin,OneToOne,Sophomore,Online,60,3/24/2018 9:00,Cancelled
10833698,MATH 221B,Larry D Esplin,OneToOne,Sophomore,Online,60,3/17/2018 9:00,Cancelled
10833698,MATH 221B,Larry D Esplin,OneToOne,Sophomore,Online,60,3/10/2018 9:00,Cancelled
10833698,MATH 221B,Larry D Esplin,OneToOne,Sophomore,Online,60,3/3/2018 9:00,Cancelled
10833698,MATH 221B,Larry D Esplin,OneToOne,Sophomore,Online,60,2/24/2018 9:00,Cancelled
16601506,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,5.31,2/26/2018 13:57,Attended
10833698,MATH 221B,Larry D Esplin,OneToOne,Sophomore,Online,45,2/19/2018 20:15,Missed
10833698,MATH 221B,Larry D Esplin,OneToOne,Sophomore,Online,60,2/17/2018 9:00,Cancelled
10833698,MATH 221B,Larry D Esplin,OneToOne,Sophomore,Online,60,2/16/2018 16:00,Cancelled
10833698,MATH 221B,Larry D Esplin,OneToOne,Sophomore,Online,60,2/10/2018 9:00,Cancelled
16601506,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,31.48,2/23/2018 13:00,Attended
10833698,MATH 221B,Larry D Esplin,OneToOne,Sophomore,Online,60,2/3/2018 9:00,Cancelled
16601506,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,33.69,2/16/2018 12:39,Attended
10833698,MATH 221B,Larry D Esplin,OneToOne,Sophomore,Online,60,1/27/2018 9:00,Cancelled
16601506,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,64.01,2/5/2018 13:57,Attended
10833698,MATH 221B,Larry D Esplin,OneToOne,Sophomore,Online,60,1/20/2018 9:00,Cancelled
16601506,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,61.04,2/2/2018 12:42,Attended
16601506,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,65.41,2/1/2018 15:11,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,60,3/30/2018 12:38,Check In
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,257.12,3/29/2018 12:40,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,51.44,3/29/2018 9:02,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,191.32,3/28/2018 9:57,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,141.39,3/27/2018 15:00,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,52.01,3/27/2018 12:39,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,106.39,3/26/2018 12:35,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,146.75,3/22/2018 16:06,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,137.43,3/22/2018 12:37,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,106.24,3/22/2018 9:04,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,150.77,3/21/2018 11:12,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,125.73,3/20/2018 15:04,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,76.15,3/20/2018 9:40,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,76.07,3/19/2018 12:36,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,26.39,3/19/2018 10:05,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,69.49,3/15/2018 14:43,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,78.36,3/15/2018 8:58,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,113.13,3/14/2018 12:49,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,79.69,3/13/2018 12:35,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,116.79,3/13/2018 9:07,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,115.29,3/9/2018 8:52,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,101.08,3/8/2018 16:25,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,151.04,3/8/2018 12:36,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,127.58,3/7/2018 11:34,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,139.22,3/6/2018 15:01,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,63.13,3/6/2018 12:38,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,60,3/2/2018 14:12,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,113.87,3/1/2018 14:43,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,176.26,2/28/2018 10:08,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,0.26,2/27/2018 18:20,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,396.91,2/27/2018 9:56,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,170.87,2/23/2018 15:02,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,82.09,2/22/2018 14:55,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,65.09,2/22/2018 8:58,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,150.58,2/21/2018 11:36,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,60,2/20/2018 12:38,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,164.39,2/15/2018 13:48,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,91.95,2/15/2018 9:19,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,235.2,2/14/2018 10:07,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,42.53,2/12/2018 14:04,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,162.36,2/9/2018 14:53,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,0.05,2/8/2018 10:09,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,179.29,2/7/2018 10:09,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,60,2/6/2018 13:41,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,0.11,2/6/2018 13:38,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,132.34,2/6/2018 8:45,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,105.57,2/5/2018 12:43,Attended
16947207,MATH 109,Veronica Blackham,DropIn,Freshman,OnCampus,176.03,2/3/2018 11:05,Attended
17558180,FDMAT108,Brent D. Morring,DropIn,Sophomore,OnCampus,49.38,3/12/2018 13:50,Attended
17558180,FDMAT108,Brent D. Morring,DropIn,Sophomore,OnCampus,60,1/24/2018 18:27,Attended
17558180,FDMAT108,Brent D. Morring,DropIn,Sophomore,OnCampus,17.28,1/24/2018 18:06,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,60,3/27/2018 9:36,Check In
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,40.43,3/27/2018 8:55,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,188.93,3/23/2018 14:12,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,67.15,3/9/2018 8:57,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,43.16,3/6/2018 8:56,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,136.02,3/1/2018 14:04,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,142.91,2/28/2018 9:17,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,182.74,2/23/2018 8:57,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,153.07,2/14/2018 8:56,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,84.82,2/12/2018 9:25,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,29.39,2/8/2018 8:57,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,135.95,2/7/2018 8:56,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,133.93,2/6/2018 15:04,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,130.29,2/5/2018 9:02,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,193.8,1/31/2018 9:04,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,117.13,1/22/2018 8:57,Attended
17560210,MATH 109,David W. Stohel,DropIn,Sophomore,OnCampus,103.28,1/19/2018 8:56,Attended
17560210,,,DropIn,Sophomore,OnCampus,73.36,1/12/2018 9:01,Attended
17624502,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,82.26,3/22/2018 15:59,Attended
17624502,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,74.37,3/12/2018 15:28,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,35.19,3/30/2018 13:00,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,55.02,3/23/2018 17:12,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,105.02,3/21/2018 15:04,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,99.89,3/8/2018 16:17,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,61.03,3/7/2018 16:07,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,2.79,3/6/2018 19:26,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,36.4,3/5/2018 15:05,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,60,2/28/2018 16:42,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,0.09,2/28/2018 16:37,Attended
12547042,MATH 100B,Ralph M. Kern,OneToOne,Freshman,OnCampus,60,1/15/2018 7:00,Cancelled
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,88.09,2/28/2018 15:09,Attended
12547042,MATH 100B,Ralph M. Kern,OneToOne,Freshman,OnCampus,60,1/13/2018 15:00,Cancelled
17924999,,,DropIn,Freshman,OnCampus,60,2/27/2018 17:13,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,53.99,2/27/2018 16:19,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,60.1,2/21/2018 19:21,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,212.77,2/21/2018 15:48,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,38.49,2/21/2018 15:06,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,93.66,2/16/2018 16:11,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,73.96,2/12/2018 16:56,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,79.78,2/5/2018 15:23,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,60.3,1/31/2018 11:30,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,69.18,1/30/2018 20:47,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,35.37,1/26/2018 12:48,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,99.42,1/24/2018 17:39,Attended
17924999,FDMAT108,Jennifer Dawson Baxter,DropIn,Freshman,OnCampus,86.71,1/17/2018 15:39,Attended
17942859,FDMAT108,Sandra Balmforth,DropIn,Freshman,OnCampus,136.25,3/24/2018 12:21,Attended
13637302,FDMAT112,Heidi Jean Turner,OneToOne,Sophomore,OnCampus,60,3/28/2018 13:00,Cancelled
18933117,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,52.5,3/30/2018 13:12,Attended
18933117,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,22.12,3/23/2018 13:48,Attended
18933117,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,102,3/5/2018 20:20,Attended
18933117,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,60,3/3/2018 13:47,Attended
18933117,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,19.57,3/3/2018 13:27,Attended
18933117,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,60,2/24/2018 13:58,Attended
18933117,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,25.02,2/24/2018 13:33,Attended
18933117,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,29.37,2/12/2018 12:04,Attended
18933117,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,34.25,1/22/2018 11:59,Attended
18933117,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,18.24,1/19/2018 13:57,Attended
18933117,,,DropIn,Sophomore,OnCampus,33.16,1/12/2018 11:24,Attended
18958222,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,9.21,3/9/2018 14:18,Attended
18958222,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,16.3,3/9/2018 14:02,Attended
18958222,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,22.95,3/2/2018 11:38,Attended
18958222,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,19.23,3/2/2018 11:19,Attended
18958222,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,0.15,3/2/2018 11:19,Attended
18958222,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,40.4,2/16/2018 10:20,Attended
18958222,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,22.19,2/9/2018 11:55,Attended
18958222,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,27.09,2/9/2018 11:28,Attended
18958222,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,42.27,2/2/2018 11:41,Attended
18958222,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,21.56,2/2/2018 11:19,Attended
18958222,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,17.12,1/26/2018 9:30,Attended
18958222,MATH 100B,Carol Wise,DropIn,Sophomore,OnCampus,19.18,1/26/2018 9:11,Attended
18992316,MATH 221C,Lance E. Milner,DropIn,Freshman,OnCampus,32.99,2/15/2018 9:58,Attended
18992316,MATH 221C,Lance E. Milner,DropIn,Freshman,OnCampus,8.18,1/23/2018 12:52,Attended
19214616,,,DropIn,Freshman,OnCampus,60,1/11/2018 18:01,Check In
19214616,MATH 109,Richard J. Nygaard,DropIn,Freshman,OnCampus,74.91,1/11/2018 16:40,Attended
21096425,MATH 206,Matthew Michael Webb,DropIn,Freshman,OnCampus,6.94,1/17/2018 19:00,Attended
21323947,MATH 280,Brady D. Ward,DropIn,Junior,OnCampus,0.06,1/12/2018 12:35,Attended
21323947,MATH 280,Brady D. Ward,DropIn,Junior,OnCampus,0.07,1/10/2018 9:05,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,0.11,3/29/2018 13:56,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,220.46,3/29/2018 10:16,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,187.8,3/28/2018 10:03,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,227.73,3/22/2018 10:06,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,153.52,3/21/2018 10:04,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,19.21,3/19/2018 10:35,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,174.12,3/15/2018 11:09,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,145.23,3/14/2018 10:06,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,189.4,3/13/2018 10:07,Attended
22418241,,,DropIn,Junior,OnCampus,0.2,3/12/2018 10:18,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,12.67,3/12/2018 10:05,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,196.19,3/9/2018 10:16,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,226.84,3/7/2018 10:06,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,111.41,3/6/2018 10:06,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,172.06,3/5/2018 10:04,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,250.22,3/2/2018 10:03,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,222.11,3/1/2018 10:09,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,214.53,2/28/2018 10:03,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,60,2/27/2018 10:15,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,99.59,2/26/2018 10:07,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,143.66,2/23/2018 10:15,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,284.85,2/22/2018 10:13,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,149.82,2/21/2018 11:43,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,274.73,2/16/2018 10:21,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,60,2/15/2018 15:04,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,198.12,2/14/2018 10:17,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,116.68,2/13/2018 10:43,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,269.59,2/9/2018 10:19,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,289.14,2/7/2018 10:07,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,169.36,2/6/2018 10:14,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,110.05,2/5/2018 13:13,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,102.14,2/5/2018 10:07,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,60,2/1/2018 10:04,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,204.86,1/31/2018 10:09,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,111.86,1/30/2018 10:11,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,0.11,1/29/2018 12:51,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,151.21,1/29/2018 10:19,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,151.55,1/26/2018 10:11,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,130.03,1/25/2018 12:52,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,144.53,1/19/2018 10:13,Attended
22418241,FDMAT112,Ann Marie Harmon,DropIn,Junior,OnCampus,0.17,1/19/2018 10:13,Attended
24625900,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,19.68,1/22/2018 11:37,Attended
25241058,MATH 100B,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,60,1/18/2018 10:42,Check In
25241058,MATH 100B,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,36.56,1/18/2018 10:05,Attended
25241058,MATH 100B,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,0.19,1/18/2018 10:04,Attended
26008549,,,DropIn,Sophomore,OnCampus,60,2/6/2018 15:56,Check In
26008549,MATH 221B,David W. Stohel,DropIn,Sophomore,OnCampus,70.66,2/5/2018 14:02,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,60,3/30/2018 12:27,Check In
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,77.08,3/28/2018 11:23,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,35.84,3/26/2018 13:46,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,31.5,3/20/2018 16:46,Attended
26515941,,,DropIn,Freshman,OnCampus,0.19,3/19/2018 14:01,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,36.45,3/14/2018 13:17,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,76.38,3/12/2018 11:25,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,26.55,3/6/2018 11:58,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,34.56,3/6/2018 11:50,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,50.13,3/5/2018 14:22,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,70.61,2/26/2018 11:25,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,44.29,2/23/2018 16:18,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,71.96,2/22/2018 13:49,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,0.03,2/21/2018 12:32,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,64.24,2/21/2018 11:27,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,69.02,2/15/2018 11:22,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,24.64,2/14/2018 13:43,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,78.96,2/7/2018 11:24,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,60,2/5/2018 15:09,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,52.75,1/31/2018 16:19,Attended
26515941,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,0.18,1/31/2018 16:18,Attended
27283878,MATH 109,Elaine Rumsey Wagner,DropIn,Junior,OnCampus,92.53,3/19/2018 8:25,Attended
27283878,MATH 109,Elaine Rumsey Wagner,DropIn,Junior,OnCampus,66.36,3/16/2018 8:56,Attended
27283878,MATH 109,Elaine Rumsey Wagner,DropIn,Junior,OnCampus,60,2/23/2018 8:56,Attended
27283878,MATH 109,Elaine Rumsey Wagner,DropIn,Junior,OnCampus,64.29,2/22/2018 8:58,Attended
27283878,MATH 109,Elaine Rumsey Wagner,DropIn,Junior,OnCampus,60,2/16/2018 8:48,Attended
27283878,MATH 109,Elaine Rumsey Wagner,DropIn,Junior,OnCampus,87.19,2/14/2018 11:53,Attended
27283878,MATH 109,Elaine Rumsey Wagner,DropIn,Junior,OnCampus,77.4,2/9/2018 8:39,Attended
27283878,MATH 109,Elaine Rumsey Wagner,DropIn,Junior,OnCampus,66.93,2/5/2018 13:53,Attended
27283878,MATH 109,Elaine Rumsey Wagner,DropIn,Junior,OnCampus,0.1,2/5/2018 9:30,Attended
27283878,MATH 109,Elaine Rumsey Wagner,DropIn,Junior,OnCampus,60,2/3/2018 13:40,Attended
27283878,MATH 109,Elaine Rumsey Wagner,DropIn,Junior,OnCampus,60,2/2/2018 8:42,Attended
27283878,CHEM 105,Roger Scott Johnson,DropIn,Junior,OnCampus,102.64,1/26/2018 13:52,Attended
27283878,MATH 109,Elaine Rumsey Wagner,DropIn,Junior,OnCampus,0.09,1/25/2018 10:06,Attended
27283878,MATH 109,Elaine Rumsey Wagner,DropIn,Junior,OnCampus,0.17,1/25/2018 10:06,Attended
27716001,MATH 221C,Bonnie S. Moon,DropIn,Sophomore,OnCampus,60,2/28/2018 16:01,Check In
28257784,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,175.53,3/29/2018 11:00,Attended
28257784,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,119.79,3/26/2018 15:06,Attended
